gene,meanTumor,meanControl,log2FC,pvalue
OLFR1197,0.0,0.0,0.0,1.0
NPAS4,0.003736392033335534,0.0,0.003736392033335534,0.38928314247621154
UNC93A,0.0326789757158984,0.0,0.0326789757158984,0.050611300978628704
TMEM132D,0.0,0.0,0.0,1.0
DOT1L,5.0348677199932625,5.359335625621123,-0.3244679056278601,0.012547267409652915
ABCB9,0.1427148354728963,0.05843613979363958,0.08427869567925671,0.012839972024478952
SYNC,0.01582628954992597,0.006897398627994729,0.008928890921931242,0.5087909875137446
TRP53,7.703640766926541,7.886957985435778,-0.1833172185092371,0.06963200188115796
ST7L,1.8605881261076116,1.3349444789408142,0.5256436471667973,0.00022852351648670825
CAPN2,0.0036874840078815474,3.915682237702151,-3.9119947536942696,8.442652216278536e-15
SLITRK3,0.0,0.0,0.0,1.0
CPEB3,0.267857112794901,0.047770777780488195,0.2200863350144128,0.0015181498658275875
PRSS48,0.0,0.0,0.0,1.0
XRCC6,7.064304879797841,7.530231519356475,-0.4659266395586341,0.00014232193303612256
GM11937,0.0,0.0,0.0,1.0
COL9A2,0.02648093421185073,0.0,0.02648093421185073,0.030483408003999606
OBOX5,0.010734091186607363,0.011668612340583705,-0.0009345211539763427,0.9543215789015826
USP28,4.031006293542263,4.250656455641616,-0.21965016209935317,0.029502850715702928
HS1BP3,2.402711293655768,1.3305279011157924,1.0721833925399757,0.0008754250436563202
ATP6AP1,6.466268662237874,6.568059900244106,-0.10179123800623202,0.5043277699716409
PAG1,6.650897251095031,4.2676875086247446,2.383209742470286,3.3728564881933553e-10
1700086O06RIK,3.6937059202438465,4.274192208274246,-0.5804862880303996,1.1126562354545364e-06
ERN2,0.0,0.0,0.0,1.0
GM1600,0.0,0.0,0.0,1.0
PTPN18,5.896022411198121,5.847966762602686,0.048055648595434874,0.7081415952913452
USO1,6.023623816483163,5.659125564600826,0.36449825188233653,0.0004582196337111014
LILRB4A,0.4307674716568699,0.38230028678621986,0.04846718487065005,0.7928829968518512
PTPRJ,4.39678738145278,5.134285946820756,-0.737498565367976,9.652851784334186e-07
EIF5A2,3.0592473565354026,0.008768233065665501,3.0504791234697373,3.0181403540546724e-10
SVS4,0.0,0.0,0.0,1.0
BPIFB1,0.0,0.0,0.0,1.0
SPI1,5.895215310435446,6.34472095595118,-0.44950564551573446,0.009017331299636961
TSN,6.6532153543096975,6.695834564862416,-0.042619210552718556,0.6646437662605774
SGSM1,0.505021745791615,0.013321906801187788,0.4916998389904272,2.8891378257491606e-07
PDCD2,6.496508503810247,6.854694494288507,-0.35818599047826005,0.005275764389678983
GM17455,0.0,0.02060131108538355,-0.02060131108538355,0.2966650369240991
GM15915,0.0,0.0,0.0,1.0
OPRL1,0.01959523774413324,0.004236700143271084,0.015358537600862155,0.26763998278539847
OLFR517,0.0,0.0,0.0,1.0
RAB18,5.815585891914203,6.2737363342265615,-0.45815044231235813,8.354918270615015e-06
CFAP300,0.0,0.07923384262400354,-0.07923384262400354,0.00032361566697556947
CSTB,7.334721973392587,6.949067209308822,0.38565476408376487,0.0634093345803583
1810009J06RIK,0.0,0.0,0.0,1.0
TADA2A,4.621724165263983,4.866987908251193,-0.24526374298721,0.1640865127511911
OLFR1359,0.0,0.0,0.0,1.0
OLFR1497,0.0,0.0,0.0,1.0
PCLO,0.00038824435149379576,0.0,0.00038824435149379576,0.38928314247621143
TRAPPC13,5.0402360514674935,5.029330248999058,0.010905802468435866,0.873259699674477
LRRC46,0.17482434479147804,0.161107661416865,0.013716683374613042,0.8531751017715824
GOSR1,4.7890668253663184,4.846206823618014,-0.0571399982516958,0.6010422154061705
RAD21,7.9593143363685686,8.539953558002075,-0.5806392216335068,0.011112232103909029
FAM229A,0.08706125852897957,0.0,0.08706125852897957,0.21512190700325085
DAP3,4.862636267132058,5.051767275895562,-0.1891310087635043,0.08103235416384703
PPP3R2,0.0,0.0,0.0,1.0
OPRM1,0.6086641550871792,0.5379862107506979,0.07067794433648134,0.4137962052021791
NRIP1,1.4186174258038982,3.2611532033285884,-1.8425357775246902,2.0256451096006706e-09
NDRG1,3.1332415559843327,3.4376600662321755,-0.3044185102478427,0.4443088120049975
MRM2,3.1832019382950194,3.025963758185605,0.15723818010941448,0.06656924370148659
CALCB,0.0,0.0,0.0,1.0
COL6A5,0.0,0.02235791201249826,-0.02235791201249826,0.0038314853005412845
GM9961,0.0,0.0,0.0,1.0
RNF186,0.0,0.0,0.0,1.0
EMP1,5.466164957424439,1.8002417365806693,3.66592322084377,3.74021995371327e-11
BPIFB3,0.12621857709122963,0.505319798133215,-0.3791012210419854,0.0223207608716141
DEFA3,0.0,0.0,0.0,1.0
TMEFF1,0.0,0.0,0.0,1.0
LPO,0.0,0.0,0.0,1.0
CKAP2L,5.763580100648482,6.4697626115130165,-0.7061825108645348,0.006464079601130645
TMEM161B,3.6120422258868072,3.4276194207839623,0.18442280510284492,0.05958295767037858
PDXK,3.681906318100246,3.5800030979805024,0.1019032201197434,0.29832585659435945
MRPS14,5.15256666085117,4.778379122406394,0.3741875384447768,0.0620801286311941
UNC93A2,0.013182924940757046,0.0,0.013182924940757046,0.38928314247621143
STFA2,0.0,0.0,0.0,1.0
COASY,4.911342760329888,4.8404022054545806,0.0709405548753077,0.29621503389332654
SERPINA1E,0.0,0.0,0.0,1.0
GYG,6.114183806000914,5.463493329753505,0.6506904762474086,4.4051002420121506e-05
1500011B03RIK,3.677782393170301,3.36573163813283,0.31205075503747093,0.08204817386169425
CD200R1,0.010677374410231857,0.04032404492808107,-0.029646670517849208,0.1483517101459137
NOCT,3.4543497350772143,3.619240372315064,-0.1648906372378498,0.2983293194143145
GM6902,0.0,0.0,0.0,1.0
MRPL11,4.8449378233100076,4.950287005766705,-0.10534918245669722,0.41969556150090415
GM10352,0.0,0.0,0.0,1.0
IL22RA1,0.0,0.0,0.0,1.0
ZFP946,0.38415285449640274,1.8064451206499357,-1.4222922661535329,1.6508945747840722e-08
NOL4,0.004620242510572231,0.0,0.004620242510572231,0.21371839998361056
NME5,0.06436479250878693,0.14570775041137346,-0.08134295790258653,0.12899020842422942
ELOBL,0.0,0.0,0.0,1.0
SMARCAD1,4.898064750885648,4.821991120775348,0.0760736301103,0.1691360810718047
RTL9,0.011367288415618272,0.0033327647754634133,0.008034523640154858,0.18037828467881595
A630066F11RIK,1.7388294996574565,1.90897015239658,-0.1701406527391236,0.04185786116021669
OLFR266,0.012941102015164732,0.032861903163930097,-0.019920801148765363,0.56019752874736
GOLIM4,5.077948043240234,5.117464041804802,-0.039515998564568555,0.6013743730488801
VMN1R25,0.0,0.0,0.0,1.0
TMEM200C,0.0,0.0,0.0,1.0
4933416O17RIK,0.0,0.0,0.0,1.0
SLC25A13,0.0,0.0080660798748468,-0.0080660798748468,0.2966650369240992
OLFR1248,0.0,0.0,0.0,1.0
C2,0.08608243756537735,0.03137811585468399,0.054704321710693365,0.0017897445073951357
GM28178,0.03853985413883465,0.1011406886470809,-0.06260083450824624,0.11886221279074093
MARS2,4.089521342901294,4.029484962986559,0.06003637991473543,0.6556305772109619
HSBP1,6.927764810283461,6.798230117795066,0.12953469248839422,0.1530759809518191
GAPDH,10.47154537250431,10.91471631108964,-0.44317093858532886,0.00012413142111782072
TFG,6.836317216934552,6.7816954026895955,0.05462181424495682,0.22922306867066106
MTMR1,5.649421785617892,5.38413834370051,0.26528344191738196,0.0027343363068430696
FAM174A,4.02512037153546,3.728542935128348,0.2965774364071123,0.23158658242934305
1810046K07RIK,0.0,0.0,0.0,1.0
DIAPH3,5.0244678190581755,5.6560506254858876,-0.631582806427712,0.018468281434216544
TREM2,0.0,0.0,0.0,1.0
LRRC20,3.416060275880165,3.7511392068634977,-0.33507893098333286,4.8054434775510046e-05
4930562F07RIK,0.21109527203363956,0.12617664784799268,0.08491862418564688,0.3664049363964934
RABGEF1,3.533128126172843,3.4636967123580327,0.06943141381481022,0.2863509350292219
1700095A21RIK,0.0,0.0,0.0,1.0
MYH1,0.0,0.0,0.0,1.0
VMN2R85,0.0,0.0,0.0,1.0
CEBPA,0.0,0.01211999185749749,-0.01211999185749749,0.10942613383863091
PPP1R1A,0.0,0.0,0.0,1.0
NTRK2,0.0,0.0,0.0,1.0
ADCK5,3.8343847062903333,3.656087489622916,0.1782972166674175,0.06487242765300194
WFDC10,0.0,0.0,0.0,1.0
OLFR61,0.0,0.0,0.0,1.0
WDR47,2.051224493596017,1.9629966942645818,0.0882277993314351,0.193142239773693
TLR8,0.0017734243882570541,0.00255970886814485,-0.0007862844798877957,0.8011068958439753
GM13102,0.0,0.0,0.0,1.0
OLFR403,0.0,0.0,0.0,1.0
PDGFC,0.0,0.0,0.0,1.0
ADAM26B,0.0,0.0,0.0,1.0
GPAM,4.431967133252201,4.745851559834979,-0.3138844265827787,8.962301411462254e-05
ZSWIM4,3.7606250353537543,3.182191741779216,0.5784332935745384,0.00592319170929663
GSR,5.1268749413969905,6.145417493244632,-1.0185425518476414,0.00014394761355736836
PARM1,0.0,0.0,0.0,1.0
IL7R,6.260197850195808,6.21030150238565,0.04989634781015795,0.6058395527361339
ELF5,0.0,0.0,0.0,1.0
MRPL44,5.623720367350362,5.55389792107856,0.06982244627180201,0.42999420478906614
PKD2L1,0.0024644684467069063,0.0,0.0024644684467069063,0.38928314247621143
MAPK9,5.1155529812628595,4.464210392403251,0.6513425888596087,3.240880073431969e-05
TGIF2LX1,0.0,0.0,0.0,1.0
METTL5,5.288686529875957,5.391626282113267,-0.10293975223731078,0.3612436638313432
OLFR324,0.0,0.0,0.0,1.0
MRPS5,6.4130910119840925,6.798202032545532,-0.38511102056143987,0.06315894649668723
BC048562,0.09239211783485628,0.06719063172894718,0.025201486105909096,0.7787805272619946
HNRNPM,8.892626883251014,9.326008956802951,-0.4333820735519378,0.025823537082244122
GRIA2,0.2399117397047106,0.01924605609462392,0.22066568361008668,2.5435828250456096e-09
1700020N18RIK,0.0,0.5471238532751734,-0.5471238532751734,0.0001762009798592993
OLFR1094,0.0,0.0,0.0,1.0
BMS1,6.131143719157046,6.652737163640049,-0.5215934444830035,0.0036221549632871252
C86187,0.0,0.0,0.0,1.0
KRTDAP,0.0,0.0,0.0,1.0
4930447J18RIK,0.0,0.0,0.0,1.0
FAM83E,0.35585078837943823,0.2912410032631293,0.06460978511630894,0.4123333908673128
KNSTRN,5.477731308475771,6.000244027431518,-0.5225127189557472,0.011890717968988882
BBS5,0.0,2.0714375782516607,-2.0714375782516607,1.603938105058324e-13
WWOX,3.076824094555837,3.2013511097538796,-0.12452701519804243,0.038306350985523194
MYBPH,0.007155338010105928,0.007777876560905917,-0.0006225385507999887,0.9543507305200998
SNX33,2.382724254687435,1.7817141646279875,0.6010100900594477,0.012521361533594661
GM11665,0.0,0.0,0.0,1.0
OLFR62,0.0,0.0,0.0,1.0
PKM,9.329479586763705,9.905802159838789,-0.5763225730750836,0.0010667368669978884
GLT1D1,0.1767129298376826,0.0,0.1767129298376826,0.010540156304488514
DDX56,5.225563434774888,5.3081535083287665,-0.08259007355387826,0.5635123049607407
SOAT1,4.0138618456380195,3.78960579952916,0.2242560461088594,0.15054197332371158
GM5464,0.11802546264361967,0.22846131969435096,-0.11043585705073129,0.04162128378036269
MSMB,0.0,0.0,0.0,1.0
4930558J18RIK,1.2875730984962768,2.2337864832230365,-0.9462133847267598,6.192773079881462e-06
PAFAH1B2,5.695639194811499,5.7096842952378974,-0.014045100426398172,0.8177696186930423
MFSD11,2.9950391369991736,2.60980667439485,0.38523246260432353,0.06963752149449452
OLFR701,0.020393557350352472,0.051542800961001875,-0.031149243610649403,0.1776107657282944
1700028P15RIK,0.0,0.0,0.0,1.0
SPRR2H,0.0,0.0,0.0,1.0
NDOR1,4.095976838748943,4.410134825519644,-0.3141579867707014,0.0009777692448321045
NCCRP1,0.00670797480520752,0.0,0.00670797480520752,0.38928314247621143
XPC,4.5603524671549,4.674162231508275,-0.11380976435337509,0.36545497346442024
NDP,0.0,0.0,0.0,1.0
OLFR704,0.0,0.0,0.0,1.0
MRPL34,7.119335662329699,6.9939383110203766,0.1253973513093225,0.2950972846594933
PPP2CA,8.287470893450907,8.374238430444171,-0.08676753699326412,0.3275603628439106
MYNN,3.8781577113820003,3.8808451661094723,-0.002687454727472005,0.963372588043971
KLK1B8,0.0,0.0,0.0,1.0
GLYCTK,1.7034414911392506,2.3146896341702257,-0.6112481430309751,9.052921806066344e-07
4930480K15RIK,0.0,0.0,0.0,1.0
WRAP73,4.521297923933229,4.226580732560268,0.2947171913729614,0.09446024162150189
ESPL1,4.585573896546065,5.368372649011162,-0.782798752465097,0.0045640345098160355
IQCG,2.8887821812473358,2.1694335134498393,0.7193486677974965,0.0003384361194445305
SIRPA,0.12046174037101272,0.00565501482328215,0.11480672554773057,0.00021442586560028854
GM5779,0.0250193741815945,0.020032973643753914,0.0049864005378405865,0.8474958464404405
ADAM30,0.0,0.0,0.0,1.0
XLR4C,0.0,0.049919787088459136,-0.049919787088459136,0.03677739875057021
PPFIBP2,0.07976850112581825,0.040512504943509935,0.039255996182308316,0.023087163744085214
TBC1D22A,3.9921350673007594,3.7702077980692246,0.22192726923153483,0.020320803962965126
TBX3,0.0,0.0,0.0,1.0
VMN2R6,0.0,0.0,0.0,1.0
GM13103,0.0,0.0,0.0,1.0
GM15107,0.0,0.0,0.0,1.0
HOXD10,0.0,0.0,0.0,1.0
TPSB2,0.0,0.0,0.0,1.0
SMOK4A,0.0,0.0,0.0,1.0
STX1B,0.027003062763333002,0.028602132564085735,-0.001599069800752733,0.9585763710108437
CTDSP1,6.099748427718143,6.476117245479219,-0.376368817761076,5.061025989956207e-05
CTNNB1,7.506477746328223,7.58785619521758,-0.08137844888935764,0.45122923537250126
BTBD35F1,0.0,0.0,0.0,1.0
HIF1A,6.349287014823958,6.206786808043678,0.14250020678028008,0.01291919777423173
S100A3,0.11058373953164036,0.12428918163327092,-0.013705442101630563,0.8926642170382149
GALK1,5.832416037961697,6.13169848822673,-0.2992824502650331,0.017585695734786085
STX2,3.6801776116618536,3.3329528228133647,0.34722478884848895,0.011715462822186893
SLC22A5,3.990193030617254,3.59098907770129,0.39920395291596433,0.03606335117712526
ACTC1,0.0,0.0,0.0,1.0
NEUROG1,0.0,0.0,0.0,1.0
OLFR462,0.0,0.0,0.0,1.0
VMN1R91,0.0,0.0,0.0,1.0
AA545190,0.0,0.0,0.0,1.0
MAD2L2,4.568943875337072,4.378380457270662,0.19056341806640997,0.01433972152845879
TECTA,0.016061886811008636,0.025806028425112155,-0.00974414161410352,0.12186228158787998
CTXN1,0.7616302636309817,1.8042956317218917,-1.04266536809091,4.6682565480210574e-05
PGF,2.2674795806970334,4.6130760002279105,-2.345596419530877,9.496180469165364e-06
IL21,0.0,0.0,0.0,1.0
PIGU,5.731827715056877,5.987289069864713,-0.25546135480783594,0.03712485525689204
TPSG1,0.0,0.0,0.0,1.0
VCPKMT,4.699449817574758,4.909413782358646,-0.20996396478388846,0.12954822178911182
ATP13A4,0.0,0.0,0.0,1.0
CYPT1,0.0,0.0,0.0,1.0
PPID,7.0625251514966925,7.10047729775691,-0.03795214626021792,0.8594632881465052
HOXB3OS,0.020761269200090898,0.0,0.020761269200090898,0.38928314247621143
SLC35B4,4.089623457776974,3.734569931965531,0.3550535258114431,1.1666365198897202e-06
NDUFAF5,3.1489831201496954,3.14882193955874,0.00016118059095537873,0.9991376073920326
PLD5,0.0,0.0,0.0,1.0
KLK15,0.0,0.0,0.0,1.0
EML2,3.6705903474920425,3.0509329689657245,0.619657378526318,0.009128778364538851
SFTPA1,0.0,0.0,0.0,1.0
MS4A15,0.006127835830549062,0.0,0.006127835830549062,0.38928314247621143
KPNB1,7.849691998399581,8.31438407332622,-0.46469207492663944,0.05146883191048738
OBP1A,0.0,0.0,0.0,1.0
GPR160,0.026309066932725233,0.035797457449073526,-0.009488390516348293,0.6644809953566302
OLFR873,0.0,0.0,0.0,1.0
UNC79,0.034395730071807774,0.0015023985808820708,0.0328933314909257,0.0019311719363324944
IGF1,1.7797701071661525,1.929501969140653,-0.1497318619745005,0.36911640539862967
LOC102640673,3.099747243828326,3.245698909801109,-0.1459516659727833,0.04262534862305088
JPH3,0.0,0.0,0.0,1.0
SLC16A12,0.072016495946415,0.09787950832965217,-0.02586301238323717,0.2296462108422143
POLR3A,4.306169155717938,4.328303575240122,-0.022134419522184423,0.5588255569893901
WASHC5,5.704190842991231,5.6872971728843424,0.016893670106888692,0.6273963933368898
PRL2C3,0.0,0.0,0.0,1.0
MSTO1,5.017280442662924,5.222581532065357,-0.2053010894024334,0.07527123643067311
KLRI2,0.0025222655037273937,0.0,0.0025222655037273937,0.38928314247621143
PROC,0.0,0.0,0.0,1.0
SNRPG,10.133486450407702,10.394865560620937,-0.2613791102132357,0.15887297325396993
ZFP85OS,0.4591303514143196,0.548230409501965,-0.08910005808764537,0.2111669242854975
EMD,6.334743249121305,6.576183744300974,-0.2414404951796687,0.027209069528650206
CRYGC,0.0,0.0,0.0,1.0
KDM5D,4.647897771637066,0.052102061755268346,4.595795709881798,1.4368411024238784e-15
PCDHGA6,0.5728378974301765,0.0853080452075991,0.48752985222257744,0.0005676243575094636
PKIB,0.004848330136450985,0.9311788020798097,-0.9263304719433587,1.0311465771876829e-09
DCTN2,6.463059502489256,6.321055239914488,0.14200426257476817,0.11559026794554096
CYP2D11,0.0,0.0,0.0,1.0
B230311B06RIK,0.01669280986772911,0.08235782788707384,-0.06566501801934473,0.2614737364223892
OLFR1335,0.0,0.0,0.0,1.0
GLDNOS,0.0,0.0,0.0,1.0
NBN,4.9955799538985115,5.5473098177274425,-0.551729863828931,0.01292527442661889
SYCE3,0.0,0.0,0.0,1.0
MALT1,4.313491012201494,5.468270323026568,-1.1547793108250737,3.782987824295421e-09
PCYOX1,4.389374848411361,4.072509775220572,0.3168650731907885,0.003774873723862072
2310034O05RIK,0.0,0.0,0.0,1.0
SLC25A3,9.273830711098258,9.05820122609389,0.21562948500436718,0.08884305693935889
VMN1R170,0.0,0.0,0.0,1.0
RAD18,5.15428328620067,5.390840746390117,-0.2365574601894469,0.21888880725153448
GM30505,0.011160023084596031,0.0,0.011160023084596031,0.38928314247621154
GJD4,0.0,0.0,0.0,1.0
ZGRF1,2.753179390811695,3.322772591711319,-0.5695932008996243,0.0032369793905572606
RPL4,11.940276251145962,12.148442667143376,-0.2081664159974146,0.0011097381994484184
RGSL1,0.0,0.010461657249673437,-0.010461657249673437,0.12687599883550907
HSP90AB1,11.847441616486025,11.90968471867377,-0.06224310218774498,0.05977568418510644
OLFR1437,0.0,0.0,0.0,1.0
SREBF2,6.574742996505017,6.6354181980455476,-0.06067520154053074,0.31141111921909237
PLEKHA1,2.5589629597592425,4.120930150385319,-1.5619671906260764,1.0150031692638409e-09
ADGRB3,0.0016874299088287918,0.0,0.0016874299088287918,0.38928314247621143
TBC1D2B,1.8804219500793316,0.8806131644782986,0.9998087856010329,2.309631462213383e-07
SYT12,0.0,0.0,0.0,1.0
ACOT11,0.0,0.003696148817290144,-0.003696148817290144,0.2966650369240991
PLA2G12B,0.01147224901076855,0.0,0.01147224901076855,0.38928314247621143
GM14744,0.0,0.0,0.0,1.0
HMGXB3,4.137622637947896,4.663606773311458,-0.5259841353635624,1.5542812178730045e-06
GM3704,0.29610388360008666,0.5113003934529251,-0.21519650985283845,0.0007711294546012793
PAGR1A,5.287892163900832,5.770461088918265,-0.482568925017433,0.0003241948925222268
PTGIS,0.09662685422154026,0.016149862947094723,0.08047699127444553,0.05257572500435163
C8G,0.7922563977483955,0.5530580971016836,0.23919830064671188,0.0192141770265836
KRTAP7-1,0.0,0.0,0.0,1.0
BC107364,0.0,0.0,0.0,1.0
EXTL1,0.0690744188634315,0.050392007107124194,0.01868241175630731,0.6472307812655893
ACSBG2,0.018156555002765723,0.005221277682777524,0.0129352773199882,0.17909046267757436
PDSS1,3.8170906464383343,3.9473258004275893,-0.130235153989255,0.5085386690138114
TMEM52B,0.0,0.0,0.0,1.0
ADAM29,0.0,0.0,0.0,1.0
RPL35,12.407209684388304,12.511598673781705,-0.10438898939340113,0.3565897132136282
FDXR,4.490845538213848,4.38822372195418,0.10262181625966793,0.12405021439059166
CD209G,0.0,0.0,0.0,1.0
MAP4K2,6.407529423072655,6.752576801138557,-0.34504737806590136,0.020755850236422506
ALCAM,0.29853750292836295,0.31422341198507836,-0.015685909056715408,0.9136403632955481
ZFP58,3.2694283551590417,3.155475889521928,0.11395246563711359,0.1722064236094789
FLI1,6.139563094685684,6.191471374430542,-0.051908279744857566,0.6155989239531292
AQP9,0.003114992760128322,0.0,0.003114992760128322,0.38928314247621143
IGFBP6,0.008520715666576176,0.0,0.008520715666576176,0.38928314247621143
OLFR1242,0.0,0.0,0.0,1.0
TBPL2,0.0,0.0,0.0,1.0
EFNA1,0.5141782996832145,0.3058582850226955,0.20832001466051897,0.026149227146855945
SOX8,1.3952011867509884,0.06259214104328528,1.332609045707703,4.820265121246499e-11
AA413626,2.563488497830288,2.909910048728471,-0.34642155089818294,0.3810470217557288
OTUD6A,0.0,0.0,0.0,1.0
BFSP2,5.800824665277225,6.831177083807302,-1.030352418530077,2.2968110007193054e-07
BCL10,5.283099246137801,5.2153692381964385,0.0677300079413623,0.4710831462911018
TNFAIP1,3.584959948098747,4.089394834299213,-0.5044348862004662,0.0007981295585947867
NEURL3,0.4822934924421809,1.5275963369961616,-1.0453028445539807,0.0011646038744969472
TLX3,0.0,0.0,0.0,1.0
RPL11,10.13393576583289,10.129431141300582,0.0045046245323074885,0.7909494499161086
IER2,5.853564552285209,4.948718794684601,0.9048457576006079,5.405903710347623e-08
ELAVL4,0.002050621169376678,0.0,0.002050621169376678,0.38928314247621143
A1CF,0.015743971460626453,0.0,0.015743971460626453,0.012986986320676406
XLR,0.0,0.005877816097709118,-0.005877816097709118,0.2966650369240991
ACADL,6.733145760811659,7.056055504662789,-0.32290974385112925,0.0011234224025226064
FOXD3,0.0,0.0,0.0,1.0
PSMA8,0.0,0.0,0.0,1.0
GK5,0.6665838010049132,1.061355179556994,-0.3947713785520808,0.00557909028533071
MUC5AC,0.0,0.0,0.0,1.0
PEX11G,2.8149334953468443,1.28044938685123,1.5344841084956142,2.884598244896916e-05
CRIP3,0.02193088708531957,0.0,0.02193088708531957,0.18839336047782454
4930579F01RIK,0.03991493035184751,0.02421434099922365,0.01570058935262386,0.6686893764689199
TREM1,2.8875753212832738,3.4651928467630086,-0.5776175254797349,0.025373322588635533
MAPK1,6.71258746261594,6.9164865876662915,-0.20389912505035124,0.0311981840366429
CACNB1,3.1619750500242207,2.6333423545016035,0.5286326955226173,0.04752717625657322
A830009L08RIK,0.014500265538380352,0.034286674722541065,-0.019786409184160712,0.13840888877620375
POP5,5.885558206002549,5.588483510447043,0.2970746955555059,0.011091241909042131
RNASE1,0.0,0.0,0.0,1.0
INTS7,5.742263836576359,6.020502971659811,-0.2782391350834521,0.03620233716783387
ARMC8,3.818791160711124,3.937316435143015,-0.11852527443189098,0.09880239416120304
BAX,5.851227405932556,4.4107166551776995,1.4405107507548562,6.582845563717111e-07
UCHL3,7.417499578108362,7.79811766047639,-0.3806180823680281,0.032697833607503037
EEF1AKMT2,5.295889792725976,5.657594335764721,-0.3617045430387451,6.66202120316352e-05
GM11595,0.0,0.0,0.0,1.0
CHCHD6,4.987683012907149,5.344217638989855,-0.3565346260827065,0.00789130020810963
RAB43,5.820295324515105,5.279756336962132,0.5405389875529734,0.024300140203153884
FOXI3,0.0,0.0,0.0,1.0
GM12191,0.04183008677119714,0.0,0.04183008677119714,0.38928314247621143
EGR2,0.7609500903093932,0.2157376938564289,0.5452123964529643,0.004988961082194045
VMN2R87,0.0114110512674278,0.008887567673512314,0.002523483593915486,0.8336580389680226
1700003P14RIK,0.0,0.0,0.0,1.0
PUS1,5.8068115979923585,6.106707468900204,-0.29989587090784564,0.012747059851760304
OLFR20,0.0,0.0,0.0,1.0
ZFP317,4.634723047963761,4.381168546984172,0.25355450097958876,0.0029675180968868147
CYP4A29,0.0,0.0,0.0,1.0
MED13L,4.810681804221168,4.983384823067958,-0.17270301884679018,0.19264821632845383
GM3285,0.0,0.0,0.0,1.0
GM13498,3.0732118809873303,3.093942022572363,-0.020730141585032502,0.8856269005115814
HDX,0.0,0.0,0.0,1.0
LDB3,0.0,0.00756545673474622,-0.00756545673474622,0.1048843746965111
FANCA,4.1451052322829876,4.54523896301817,-0.4001337307351829,0.03147609460971439
POLG2,1.918991038479638,1.9461573708789561,-0.027166332399318094,0.7889043507722799
CCDC183,0.0,0.0,0.0,1.0
PCED1B,3.64659588576013,4.536733370197482,-0.8901374844373522,0.009424565510692377
UCHL1,0.37597257746388113,5.420724746918071,-5.04475216945419,5.848312144918244e-11
RPS29,13.660954014511432,13.416149798525572,0.24480421598586055,0.017521067144503993
MECR,4.771028115266963,5.155552635327436,-0.3845245200604728,0.027777977358472407
SQOR,0.013953824871470002,0.012508359588615953,0.0014454652828540492,0.915569907057043
MMP17,0.359145643450313,0.302589678418996,0.056555965031317046,0.32957975783198473
TYK2,4.190611850685197,4.101318015808476,0.08929383487672027,0.5956778156859983
CCHCR1,3.656233410642777,4.295386157254182,-0.6391527466114049,5.617042450405893e-05
RPS16,11.441804769555736,11.396300027301617,0.045504742254118824,0.5285911720046447
B230307C23RIK,3.921675151929398,3.7522207842245594,0.16945436770483857,0.06789709119770651
GID4,4.984433168883126,5.266055572674519,-0.2816224037913928,0.009829009933751635
1110038B12RIK,8.158658776915836,8.262865959312126,-0.10420718239629068,0.38779742285158925
TMEM154,0.08663790078415894,0.05799984149019333,0.02863805929396561,0.521406635475004
CCDC115,5.775494142023221,5.9830779509782435,-0.2075838089550226,0.026282993214419317
YAF2,5.014596480825701,5.032235694365245,-0.01763921353954423,0.8283282364119027
STMN1,9.093923986354437,9.609340101027518,-0.5154161146730818,0.08367675308850213
BTBD35F11,0.0,0.0,0.0,1.0
HARBI1,3.2165877369176,2.572170978015497,0.644416758902103,0.00016843386371707074
H2-Q6,0.0,0.0,0.0,1.0
WRNIP1,5.5966981425031905,5.697138582324984,-0.10044043982179307,0.038343338753784845
4930599N23RIK,0.0,0.04074136055305209,-0.04074136055305209,0.10406055118715449
ST8SIA4,5.365212186291071,5.369483453229722,-0.004271266938650875,0.9540674665017327
WTAP,5.120241997018504,5.196520042249728,-0.0762780452312235,0.21988473366894923
RRP7A,6.1025933544410265,6.344075476697837,-0.24148212225681043,0.004748360338977274
MUS81,3.556329769229581,3.390528943706515,0.1658008255230663,0.13910942137155613
CEP192,5.042602025914753,6.093513670824356,-1.0509116449096032,7.576560262563867e-07
VMN1R11,0.0,0.0,0.0,1.0
VMN2R14,0.0,0.0,0.0,1.0
GM4922,0.0,0.0,0.0,1.0
SERINC1,6.805708196567199,6.463819284361729,0.34188891220547024,0.0855823232181784
ASXL1,5.120891316544561,5.418624434802057,-0.29773311825749627,0.020123663038046948
OLFR810,0.0,0.0,0.0,1.0
KMO,1.4484513353368105,2.8149706258702065,-1.366519290533396,6.879559433225141e-08
CRYBA2,0.0,0.0,0.0,1.0
ABCB7,5.57676760269542,5.690516140482264,-0.11374853778684368,0.3351009211702341
GM12250,4.99715247992547,4.040708550407363,0.9564439295181071,2.7654639430425963e-05
1700047A11RIK,0.04095355806399093,0.0,0.04095355806399093,0.38928314247621143
1700021F07RIK,0.0,0.0,0.0,1.0
A730017L22RIK,2.6426777249441167,2.3500123233465495,0.29266540159756715,0.0590337662723919
SLC22A15,1.6820357201110439,0.03291084986077024,1.6491248702502737,6.2474410346827976e-09
EFR3A,5.941817464156902,6.200047459912026,-0.2582299957551246,0.00013865539173635926
OLFR129,0.0,0.0,0.0,1.0
CCDC116,0.6506364755001566,1.526151660329982,-0.8755151848298255,4.4393775503140065e-09
